Name,UMAP 1,UMAP 2
output/mlm_3_sim_cse_2/model,13.73852,4.600246
output/mlm_3_sim_cse_2/model,14.473887,5.5644546
output/mlm_3_sim_cse_2/model,9.132323,5.9527097
output/mlm_3_sim_cse_2/model,13.426651,2.9991348
output/mlm_3_sim_cse_2/model,11.184472,3.9786847
output/mlm_3_sim_cse_2/model,13.030541,5.73218
output/mlm_3_sim_cse_2/model,13.493167,4.2093863
output/mlm_3_sim_cse_2/model,14.377609,4.9196053
output/mlm_3_sim_cse_2/model,11.318386,4.517036
output/mlm_3_sim_cse_2/model,12.001716,5.885076
output/mlm_3_sim_cse_2/model,12.659733,5.0535054
output/mlm_3_sim_cse_2/model,12.019659,4.086327
output/mlm_3_sim_cse_2/model,12.516515,6.491947
output/mlm_3_sim_cse_2/model,11.6806965,7.066497
output/mlm_3_sim_cse_2/model,12.6873,5.4697933
output/mlm_3_sim_cse_2/model,14.190029,5.203024
output/mlm_3_sim_cse_2/model,12.711293,4.3358245
output/mlm_3_sim_cse_2/model,13.084139,4.8225155
output/mlm_3_sim_cse_2/model,13.892974,5.2509537
output/mlm_3_sim_cse_2/model,12.3987875,6.093366
output/mlm_3_sim_cse_2/model,12.695634,5.323089
output/mlm_3_sim_cse_2/model,11.731045,4.90957
output/mlm_3_sim_cse_2/model,12.26489,3.7354963
output/mlm_3_sim_cse_2/model,12.316399,4.793117
output/mlm_3_sim_cse_2/model,11.663358,5.860818
output/mlm_3_sim_cse_2/model,14.270964,5.658831
output/mlm_3_sim_cse_2/model,12.880401,4.5967236
output/mlm_3_sim_cse_2/model,11.735047,4.631198
output/mlm_3_sim_cse_2/model,12.171015,5.386578
output/mlm_3_sim_cse_2/model,14.054939,3.0384207
output/mlm_3_sim_cse_2/model,11.041586,5.156081
output/mlm_3_sim_cse_2/model,12.049535,5.6408496
output/mlm_3_sim_cse_2/model,13.034862,5.8245516
output/mlm_3_sim_cse_2/model,11.890988,5.4145584
output/mlm_3_sim_cse_2/model,10.141883,5.2607803
output/mlm_3_sim_cse_2/model,10.467484,8.291133
output/mlm_3_sim_cse_2/model,10.032919,3.60099
output/mlm_3_sim_cse_2/model,13.606756,5.7059054
output/mlm_3_sim_cse_2/model,11.940864,6.837946
output/mlm_3_sim_cse_2/model,11.644061,6.8478303
output/mlm_3_sim_cse_2/model,13.014604,6.1446776
output/mlm_3_sim_cse_2/model,12.144434,4.406629
output/mlm_3_sim_cse_2/model,12.941554,3.5827153
output/mlm_3_sim_cse_2/model,11.572326,4.7799864
output/mlm_3_sim_cse_2/model,12.919091,4.4851885
output/mlm_3_sim_cse_2/model,14.041348,5.332754
output/mlm_3_sim_cse_2/model,11.655038,6.825065
output/mlm_3_sim_cse_2/model,13.462668,4.330509
output/mlm_3_sim_cse_2/model,12.087281,6.988588
output/mlm_3_sim_cse_2/model,11.228668,5.178938
output/mlm_3_sim_cse_2/model,11.590819,6.8059998
output/mlm_3_sim_cse_2/model,11.132996,1.9588612
output/mlm_3_sim_cse_2/model,11.319648,5.067446
output/mlm_3_sim_cse_2/model,11.446135,4.524575
output/mlm_3_sim_cse_2/model,12.273038,3.7456846
output/mlm_3_sim_cse_2/model,13.001562,3.5844653
output/mlm_3_sim_cse_2/model,13.016885,5.4499006
output/mlm_3_sim_cse_2/model,13.468829,5.5146317
output/mlm_3_sim_cse_2/model,11.617566,4.7316194
output/mlm_3_sim_cse_2/model,10.492162,8.250075
output/mlm_3_sim_cse_2/model,11.7185,6.9939303
output/mlm_3_sim_cse_2/model,13.428818,3.0125866
output/mlm_3_sim_cse_2/model,13.73775,4.2270103
output/mlm_3_sim_cse_2/model,11.275798,7.1233006
output/mlm_3_sim_cse_2/model,14.192877,4.9037404
output/mlm_3_sim_cse_2/model,13.409861,4.2102137
output/mlm_3_sim_cse_2/model,10.253116,3.6488802
output/mlm_3_sim_cse_2/model,11.796564,5.4364743
output/mlm_3_sim_cse_2/model,13.42117,4.4948397
output/mlm_3_sim_cse_2/model,9.758012,3.3921776
output/mlm_3_sim_cse_2/model,11.719856,4.968096
output/mlm_3_sim_cse_2/model,14.007809,5.4790134
output/mlm_3_sim_cse_2/model,12.981129,3.6367803
output/mlm_3_sim_cse_2/model,12.874757,4.5686617
output/mlm_3_sim_cse_2/model,11.290663,5.9973645
output/mlm_3_sim_cse_2/model,11.674445,4.65376
output/mlm_3_sim_cse_2/model,10.541219,4.8272657
output/mlm_3_sim_cse_2/model,10.589025,8.202519
output/mlm_3_sim_cse_2/model,12.414194,4.642098
output/mlm_3_sim_cse_2/model,13.995123,5.4816594
output/mlm_3_sim_cse_2/model,12.892592,5.9388313
output/mlm_3_sim_cse_2/model,12.250547,3.7086368
output/mlm_3_sim_cse_2/model,12.976122,4.1574655
output/mlm_3_sim_cse_2/model,13.999694,4.3805203
output/mlm_3_sim_cse_2/model,10.294623,5.1332426
output/mlm_3_sim_cse_2/model,13.399138,4.609095
output/mlm_3_sim_cse_2/model,14.292164,4.9277787
output/mlm_3_sim_cse_2/model,12.565202,4.8776455
output/mlm_3_sim_cse_2/model,12.591511,6.2437453
output/mlm_3_sim_cse_2/model,13.80431,5.7420106
output/mlm_3_sim_cse_2/model,11.299582,5.885637
output/mlm_3_sim_cse_2/model,13.339257,5.672237
output/mlm_3_sim_cse_2/model,13.499063,3.261164
output/mlm_3_sim_cse_2/model,9.743805,2.489332
output/mlm_3_sim_cse_2/model,11.535219,2.925175
output/mlm_3_sim_cse_2/model,12.37117,4.9376187
output/mlm_3_sim_cse_2/model,10.102255,5.271512
output/mlm_3_sim_cse_2/model,11.707576,6.5750265
output/mlm_3_sim_cse_2/model,12.04367,5.9900026
output/mlm_3_sim_cse_2/model,13.846698,4.9522643
output/mlm_3_sim_cse_2/model,12.068712,6.443354
output/mlm_3_sim_cse_2/model,11.556582,6.830188
output/mlm_3_sim_cse_2/model,12.258913,6.2827086
output/mlm_3_sim_cse_2/model,11.740848,4.948209
output/mlm_3_sim_cse_2/model,14.150915,4.5430675
output/mlm_3_sim_cse_2/model,13.584719,4.2823315
output/mlm_3_sim_cse_2/model,13.346861,6.6185546
output/mlm_3_sim_cse_2/model,12.662421,6.791005
output/mlm_3_sim_cse_2/model,13.055664,5.728544
output/mlm_3_sim_cse_2/model,14.339473,5.018047
output/mlm_3_sim_cse_2/model,13.048682,5.1768317
output/mlm_3_sim_cse_2/model,12.433291,4.7587833
output/mlm_3_sim_cse_2/model,10.497186,3.7556238
output/mlm_3_sim_cse_2/model,13.511083,4.2754216
output/mlm_3_sim_cse_2/model,11.911859,6.6987176
output/mlm_3_sim_cse_2/model,12.103898,5.355372
output/mlm_3_sim_cse_2/model,13.208769,5.2993803
output/mlm_3_sim_cse_2/model,12.927302,6.2351217
output/mlm_3_sim_cse_2/model,12.052291,5.3030047
output/mlm_3_sim_cse_2/model,13.66705,6.428563
output/mlm_3_sim_cse_2/model,11.798932,5.1103983
output/mlm_3_sim_cse_2/model,11.71599,4.782246
output/mlm_3_sim_cse_2/model,12.7417145,5.5527034
output/mlm_3_sim_cse_2/model,11.643903,6.9406447
output/mlm_3_sim_cse_2/model,13.232661,4.318158
output/mlm_3_sim_cse_2/model,12.049821,3.6065218
output/mlm_3_sim_cse_2/model,11.649304,5.3850565
output/mlm_3_sim_cse_2/model,10.808669,2.6970873
output/mlm_3_sim_cse_2/model,10.464444,8.295525
output/mlm_3_sim_cse_2/model,10.498328,3.8819437
output/mlm_3_sim_cse_2/model,10.552318,4.425402
output/mlm_3_sim_cse_2/model,11.7265415,5.041825
output/mlm_3_sim_cse_2/model,11.545721,2.7681851
output/mlm_3_sim_cse_2/model,12.344817,6.4033046
output/mlm_3_sim_cse_2/model,12.521791,7.0690403
output/mlm_3_sim_cse_2/model,11.544762,6.931942
output/mlm_3_sim_cse_2/model,11.3554325,4.3585753
output/mlm_3_sim_cse_2/model,10.604195,8.1852255
output/mlm_3_sim_cse_2/model,12.270092,5.5572815
output/mlm_3_sim_cse_2/model,13.58832,4.2174954
output/mlm_3_sim_cse_2/model,13.1996155,5.401841
output/mlm_3_sim_cse_2/model,12.296927,7.136709
output/mlm_3_sim_cse_2/model,13.151392,6.1345687
output/mlm_3_sim_cse_2/model,14.646582,4.746371
output/mlm_3_sim_cse_2/model,12.855623,4.701765
output/mlm_3_sim_cse_2/model,12.017338,6.209449
output/mlm_3_sim_cse_2/model,12.622451,6.648239
output/mlm_3_sim_cse_2/model,10.618524,1.8892022
output/mlm_3_sim_cse_2/model,14.611081,4.769971
output/mlm_3_sim_cse_2/model,12.946806,4.716493
output/mlm_3_sim_cse_2/model,11.71788,6.968579
output/mlm_3_sim_cse_2/model,11.413182,5.485888
output/mlm_3_sim_cse_2/model,11.275645,4.705415
output/mlm_3_sim_cse_2/model,10.594149,8.18573
output/mlm_3_sim_cse_2/model,13.972918,4.7603445
output/mlm_3_sim_cse_2/model,12.115784,4.8333197
output/mlm_3_sim_cse_2/model,12.539103,6.237233
output/mlm_3_sim_cse_2/model,12.906832,4.5200644
output/mlm_3_sim_cse_2/model,12.445721,4.763478
output/mlm_3_sim_cse_2/model,11.023701,2.373842
output/mlm_3_sim_cse_2/model,12.219768,6.957889
output/mlm_3_sim_cse_2/model,12.5586,6.6221046
output/mlm_3_sim_cse_2/model,10.864222,6.1603193
output/mlm_3_sim_cse_2/model,10.614662,1.8756025
output/mlm_3_sim_cse_2/model,12.045204,5.818519
output/mlm_3_sim_cse_2/model,12.986979,5.9197683
output/mlm_3_sim_cse_2/model,13.537142,4.249067
output/mlm_3_sim_cse_2/model,13.57119,4.174877
output/mlm_3_sim_cse_2/model,11.831983,3.780469
output/mlm_3_sim_cse_2/model,12.2534895,4.386463
output/mlm_3_sim_cse_2/model,10.436519,8.346914
output/mlm_3_sim_cse_2/model,11.632108,4.746966
output/mlm_3_sim_cse_2/model,12.021167,4.7924933
output/mlm_3_sim_cse_2/model,11.500468,5.9040947
output/mlm_3_sim_cse_2/model,14.044933,4.910167
output/mlm_3_sim_cse_2/model,13.714379,4.3453736
output/mlm_3_sim_cse_2/model,13.817299,3.1896772
output/mlm_3_sim_cse_2/model,12.958702,6.673098
output/mlm_3_sim_cse_2/model,14.144711,4.439089
output/mlm_3_sim_cse_2/model,12.447952,4.52431
output/mlm_3_sim_cse_2/model,12.9912195,6.9860754
output/mlm_3_sim_cse_2/model,14.039442,3.0491478
output/mlm_3_sim_cse_2/model,11.118814,1.9716865
output/mlm_3_sim_cse_2/model,14.482894,5.0014644
output/mlm_3_sim_cse_2/model,12.471641,6.163955
output/mlm_3_sim_cse_2/model,12.239983,5.1301184
output/mlm_3_sim_cse_2/model,12.706872,6.4992814
output/mlm_3_sim_cse_2/model,11.110341,4.7222857
output/mlm_3_sim_cse_2/model,11.54057,2.7710261
output/mlm_3_sim_cse_2/model,12.661977,6.148061
output/mlm_3_sim_cse_2/model,12.8973675,5.821391
output/mlm_3_sim_cse_2/model,12.706992,6.0671544
output/mlm_3_sim_cse_2/model,13.408998,4.8914723
output/mlm_3_sim_cse_2/model,12.082153,5.5889225
output/mlm_3_sim_cse_2/model,12.718855,6.1160893
output/mlm_3_sim_cse_2/model,10.941969,4.7164726
output/mlm_3_sim_cse_2/model,13.974791,4.114312
output/mlm_3_sim_cse_2/model,11.113036,1.9812356
output/mlm_3_sim_cse_2/model,11.035477,5.153083
output/mlm_3_sim_cse_2/model,13.5161915,5.4137483
output/mlm_3_sim_cse_2/model,11.985562,5.8900595
output/mlm_3_sim_cse_2/model,12.227301,6.068604
output/mlm_3_sim_cse_2/model,13.092274,6.4481034
output/mlm_3_sim_cse_2/model,12.661401,6.5859623
output/mlm_3_sim_cse_2/model,12.939604,6.9010863
output/mlm_3_sim_cse_2/model,13.899069,4.64754
output/mlm_3_sim_cse_2/model,14.684879,5.432655
output/mlm_3_sim_cse_2/model,12.962226,5.870985
output/mlm_3_sim_cse_2/model,10.5995455,1.905102
output/mlm_3_sim_cse_2/model,12.043078,6.0063977
output/mlm_3_sim_cse_2/model,13.108724,4.472704
output/mlm_3_sim_cse_2/model,14.058545,4.675283
output/mlm_3_sim_cse_2/model,11.619227,4.3014407
output/mlm_3_sim_cse_2/model,12.9429865,3.557573
output/mlm_3_sim_cse_2/model,10.618465,1.8913486
output/mlm_3_sim_cse_2/model,11.782632,6.7355895
output/mlm_3_sim_cse_2/model,12.950574,6.0022907
output/mlm_3_sim_cse_2/model,12.062619,4.711665
output/mlm_3_sim_cse_2/model,12.322318,5.9437737
output/mlm_3_sim_cse_2/model,13.745929,6.406628
output/mlm_3_sim_cse_2/model,12.981775,3.5761328
output/mlm_3_sim_cse_2/model,12.495827,6.2899942
output/mlm_3_sim_cse_2/model,11.693766,5.342953
output/mlm_3_sim_cse_2/model,13.743252,5.7728715
output/mlm_3_sim_cse_2/model,11.709913,5.0820804
output/mlm_3_sim_cse_2/model,8.157228,3.92432
output/mlm_3_sim_cse_2/model,13.490216,5.7093434
output/mlm_3_sim_cse_2/model,11.939919,7.028285
output/mlm_3_sim_cse_2/model,10.469359,8.275747
output/mlm_3_sim_cse_2/model,14.164845,5.096375
output/mlm_3_sim_cse_2/model,12.936343,4.751141
output/mlm_3_sim_cse_2/model,13.128865,4.4100614
output/mlm_3_sim_cse_2/model,13.798896,6.1620545
output/mlm_3_sim_cse_2/model,14.366511,4.935597
output/mlm_3_sim_cse_2/model,13.419248,3.9640965
output/mlm_3_sim_cse_2/model,12.018567,6.2586713
output/mlm_3_sim_cse_2/model,13.500255,4.6650476
output/mlm_3_sim_cse_2/model,12.476477,7.282384
output/mlm_3_sim_cse_2/model,11.672943,4.7407627
output/mlm_3_sim_cse_2/model,14.096776,5.188848
output/mlm_3_sim_cse_2/model,11.710696,4.573693
output/mlm_3_sim_cse_2/model,11.751953,7.0132303
output/mlm_3_sim_cse_2/model,12.39663,6.0528164
output/mlm_3_sim_cse_2/model,12.029771,5.6361036
output/mlm_3_sim_cse_2/model,11.820413,7.0471764
output/mlm_3_sim_cse_2/model,12.882392,5.807721
output/mlm_3_sim_cse_2/model,11.663862,5.068115
output/mlm_3_sim_cse_2/model,10.585125,5.9495955
output/mlm_3_sim_cse_2/model,12.2859535,3.7664218
output/mlm_3_sim_cse_2/model,12.287112,5.325466
output/mlm_3_sim_cse_2/model,11.582101,3.7690766
output/mlm_3_sim_cse_2/model,11.963013,5.778341
output/mlm_3_sim_cse_2/model,12.941784,6.763519
output/mlm_3_sim_cse_2/model,13.677397,5.0562396
output/mlm_3_sim_cse_2/model,10.993893,2.4903975
output/mlm_3_sim_cse_2/model,11.8729515,4.538645
output/mlm_3_sim_cse_2/model,11.839819,7.060911
output/mlm_3_sim_cse_2/model,12.821772,4.291194
output/mlm_3_sim_cse_2/model,13.040008,3.67089
output/mlm_3_sim_cse_2/model,11.189647,3.0962415
output/mlm_3_sim_cse_2/model,12.689278,4.43074
output/mlm_3_sim_cse_2/model,11.818657,6.2362127
output/mlm_3_sim_cse_2/model,12.079003,6.387808
output/mlm_3_sim_cse_2/model,9.66061,3.01845
output/mlm_3_sim_cse_2/model,13.718652,4.540509
output/mlm_3_sim_cse_2/model,11.048243,5.123857
output/mlm_3_sim_cse_2/model,12.248361,3.7622104
output/mlm_3_sim_cse_2/model,11.574417,4.5521092
output/mlm_3_sim_cse_2/model,13.473521,6.356092
output/mlm_3_sim_cse_2/model,13.613635,4.152548
output/mlm_3_sim_cse_2/model,11.99601,4.7976885
output/mlm_3_sim_cse_2/model,13.417155,6.410665
output/mlm_3_sim_cse_2/model,12.285826,6.674397
output/mlm_3_sim_cse_2/model,12.3122225,4.4406037
output/mlm_3_sim_cse_2/model,10.744067,6.7688656
output/mlm_3_sim_cse_2/model,11.535595,2.7668636
output/mlm_3_sim_cse_2/model,13.846143,4.6606135
output/mlm_3_sim_cse_2/model,11.601038,5.3669586
output/mlm_3_sim_cse_2/model,13.812079,5.2969875
output/mlm_3_sim_cse_2/model,14.223316,4.8682613
output/mlm_3_sim_cse_2/model,12.716733,6.153845
output/mlm_3_sim_cse_2/model,10.950142,5.9704037
output/mlm_3_sim_cse_2/model,11.457244,6.9266706
output/mlm_3_sim_cse_2/model,13.390705,4.3766403
output/mlm_3_sim_cse_2/model,14.49724,5.1111803
output/mlm_3_sim_cse_2/model,11.690752,4.8047895
output/mlm_3_sim_cse_2/model,11.0251875,5.1402164
output/mlm_3_sim_cse_2/model,13.67143,4.992985
output/mlm_3_sim_cse_2/model,14.066377,5.094379
output/mlm_3_sim_cse_2/model,12.972171,6.952992
output/mlm_3_sim_cse_2/model,12.864751,3.4560463
output/mlm_3_sim_cse_2/model,12.792012,5.0554295
output/mlm_3_sim_cse_2/model,11.760574,6.8986945
output/mlm_3_sim_cse_2/model,12.089278,4.7107196
output/mlm_3_sim_cse_2/model,13.895829,4.162376
output/mlm_3_sim_cse_2/model,12.293787,4.349564
output/mlm_3_sim_cse_2/model,13.802873,4.1440277
output/mlm_3_sim_cse_2/model,11.959047,6.2324467
output/mlm_3_sim_cse_2/model,10.683455,5.313005
output/mlm_3_sim_cse_2/model,12.722217,6.7680283
output/mlm_3_sim_cse_2/model,13.503159,5.3274302
output/mlm_3_sim_cse_2/model,13.542007,5.093166
output/mlm_3_sim_cse_2/model,12.45521,5.825723
output/mlm_3_sim_cse_2/model,13.315994,4.9033055
output/mlm_3_sim_cse_2/model,11.720581,6.034584
output/mlm_3_sim_cse_2/model,13.809692,5.0524783
output/mlm_3_sim_cse_2/model,12.935687,3.5971596
output/mlm_3_sim_cse_2/model,11.632216,5.250104
output/mlm_3_sim_cse_2/model,14.415251,4.882961
output/mlm_3_sim_cse_2/model,12.059789,5.8143682
output/mlm_3_sim_cse_2/model,13.7835,5.3216286
output/mlm_3_sim_cse_2/model,12.379327,6.342522
output/mlm_3_sim_cse_2/model,14.555569,4.7933164
output/mlm_3_sim_cse_2/model,12.54173,6.3917456
output/mlm_3_sim_cse_2/model,12.528848,7.207035
output/mlm_3_sim_cse_2/model,11.750486,6.8492594
output/mlm_3_sim_cse_2/model,12.612907,5.0689836
output/mlm_3_sim_cse_2/model,13.843688,4.1941743
output/mlm_3_sim_cse_2/model,11.993383,5.8827076
output/mlm_3_sim_cse_2/model,9.54122,3.38427
output/mlm_3_sim_cse_2/model,12.093172,5.83686
output/mlm_3_sim_cse_2/model,11.968447,6.60967
output/mlm_3_sim_cse_2/model,13.215097,6.6016164
output/mlm_3_sim_cse_2/model,12.5794115,5.035244
output/mlm_3_sim_cse_2/model,12.5651045,6.655838
output/mlm_3_sim_cse_2/model,13.037577,6.1301246
output/mlm_3_sim_cse_2/model,10.964995,5.2021813
output/mlm_3_sim_cse_2/model,11.088606,1.9899875
output/mlm_3_sim_cse_2/model,11.645631,6.2245774
output/mlm_3_sim_cse_2/model,13.74483,4.5754724
output/mlm_3_sim_cse_2/model,11.710159,6.982291
output/mlm_3_sim_cse_2/model,12.151273,6.559503
output/mlm_3_sim_cse_2/model,13.394489,4.1024475
output/mlm_3_sim_cse_2/model,13.7898445,5.6669784
output/mlm_3_sim_cse_2/model,13.978598,4.9552073
output/mlm_3_sim_cse_2/model,12.139479,4.942856
output/mlm_3_sim_cse_2/model,14.141522,5.0688114
output/mlm_3_sim_cse_2/model,13.343017,4.4298377
output/mlm_3_sim_cse_2/model,13.079385,6.49862
output/mlm_3_sim_cse_2/model,13.924842,4.109156
output/mlm_3_sim_cse_2/model,11.976506,4.8842463
output/mlm_3_sim_cse_2/model,11.522717,3.7753983
output/mlm_3_sim_cse_2/model,12.946153,6.7818003
output/mlm_3_sim_cse_2/model,13.533743,5.370614
output/mlm_3_sim_cse_2/model,11.861828,6.3185
output/mlm_3_sim_cse_2/model,12.159642,6.597698
output/mlm_3_sim_cse_2/model,11.844555,6.4425163
output/mlm_3_sim_cse_2/model,12.888931,4.9091697
output/mlm_3_sim_cse_2/model,11.760884,6.084811
output/mlm_3_sim_cse_2/model,12.555109,7.1035237
output/mlm_3_sim_cse_2/model,11.777211,5.9549446
output/mlm_3_sim_cse_2/model,12.416454,6.7594175
output/mlm_3_sim_cse_2/model,11.90691,4.675907
output/mlm_3_sim_cse_2/model,12.305752,4.7977786
output/mlm_3_sim_cse_2/model,11.398427,5.8294263
output/mlm_3_sim_cse_2/model,13.096881,6.772062
output/mlm_3_sim_cse_2/model,14.397696,5.018352
output/mlm_3_sim_cse_2/model,13.547746,3.3346026
output/mlm_3_sim_cse_2/model,13.634206,6.282998
output/mlm_3_sim_cse_2/model,12.343547,7.121426
output/mlm_3_sim_cse_2/model,12.430984,4.9098206
output/mlm_3_sim_cse_2/model,11.593246,4.6934614
output/mlm_3_sim_cse_2/model,12.377705,6.4468327
output/mlm_3_sim_cse_2/model,3.3638453,6.7789755
output/mlm_3_sim_cse_2/model,12.159695,4.637077
output/mlm_3_sim_cse_2/model,11.33643,5.2512817
output/mlm_3_sim_cse_2/model,12.578674,5.7628756
output/mlm_3_sim_cse_2/model,10.446402,5.0562305
output/mlm_3_sim_cse_2/model,13.187354,6.512512
output/mlm_3_sim_cse_2/model,12.473506,5.4574246
output/mlm_3_sim_cse_2/model,11.478451,6.0603533
output/mlm_3_sim_cse_2/model,12.799146,5.7592945
output/mlm_3_sim_cse_2/model,12.846885,4.2908006
output/mlm_3_sim_cse_2/model,13.943811,4.4439144
output/mlm_3_sim_cse_2/model,11.873046,6.4547095
output/mlm_3_sim_cse_2/model,11.074223,5.138477
output/mlm_3_sim_cse_2/model,13.899265,4.559921
output/mlm_3_sim_cse_2/model,11.666753,6.574291
output/mlm_3_sim_cse_2/model,12.6946,5.422639
output/mlm_3_sim_cse_2/model,12.840588,6.061276
output/mlm_3_sim_cse_2/model,12.350931,4.929019
output/mlm_3_sim_cse_2/model,12.315702,5.7629848
output/mlm_3_sim_cse_2/model,13.005541,3.6005378
output/mlm_3_sim_cse_2/model,12.908893,5.8920174
output/mlm_3_sim_cse_2/model,11.527467,4.600572
output/mlm_3_sim_cse_2/model,12.184211,5.3979487
output/mlm_3_sim_cse_2/model,12.125322,6.1000795
output/mlm_3_sim_cse_2/model,12.378873,6.3256307
output/mlm_3_sim_cse_2/model,11.553212,6.645995
output/mlm_3_sim_cse_2/model,12.443143,4.8458896
output/mlm_3_sim_cse_2/model,13.347852,4.042146
output/mlm_3_sim_cse_2/model,13.034402,3.65829
output/mlm_3_sim_cse_2/model,14.147644,5.018298
output/mlm_3_sim_cse_2/model,12.614029,5.131408
output/mlm_3_sim_cse_2/model,11.741645,7.0070558
output/mlm_3_sim_cse_2/model,12.206192,6.037397
output/mlm_3_sim_cse_2/model,12.99957,4.4589663
output/mlm_3_sim_cse_2/model,11.511586,3.7603023
output/mlm_3_sim_cse_2/model,13.800583,3.5107276
output/mlm_3_sim_cse_2/model,12.303831,4.952265
output/mlm_3_sim_cse_2/model,12.978797,6.942314
output/mlm_3_sim_cse_2/model,14.048037,3.0406432
output/mlm_3_sim_cse_2/model,13.415905,4.486158
output/mlm_3_sim_cse_2/model,11.626226,5.193446
output/mlm_3_sim_cse_2/model,9.871073,3.2374897
output/mlm_3_sim_cse_2/model,12.293946,5.2407255
output/mlm_3_sim_cse_2/model,13.224828,6.4527864
output/mlm_3_sim_cse_2/model,12.215708,7.0212636
output/mlm_3_sim_cse_2/model,12.009558,4.7012925
output/mlm_3_sim_cse_2/model,10.958442,2.4784162
output/mlm_3_sim_cse_2/model,13.713855,4.3525352
output/mlm_3_sim_cse_2/model,12.745034,6.715184
output/mlm_3_sim_cse_2/model,12.534,4.5601344
output/mlm_3_sim_cse_2/model,12.252235,3.683584
output/mlm_3_sim_cse_2/model,12.038889,5.5241804
output/mlm_3_sim_cse_2/model,12.544114,5.715756
output/mlm_3_sim_cse_2/model,11.447098,6.036565
output/mlm_3_sim_cse_2/model,12.912512,6.4871445
output/mlm_3_sim_cse_2/model,13.759411,5.407663
output/mlm_3_sim_cse_2/model,12.533762,6.1615486
output/mlm_3_sim_cse_2/model,12.956617,4.6557646
output/mlm_3_sim_cse_2/model,11.152515,5.175913
output/mlm_3_sim_cse_2/model,12.637646,4.937935
output/mlm_3_sim_cse_2/model,12.364938,4.946672
output/mlm_3_sim_cse_2/model,12.165221,5.6209207
output/mlm_3_sim_cse_2/model,12.772162,6.0958962
output/mlm_3_sim_cse_2/model,12.553719,5.9759684
output/mlm_3_sim_cse_2/model,9.402565,5.520923
output/mlm_3_sim_cse_2/model,12.574751,6.2413487
output/mlm_3_sim_cse_2/model,11.26096,5.7607374
output/mlm_3_sim_cse_2/model,10.370964,3.729454
output/mlm_3_sim_cse_2/model,14.041996,4.4260325
output/mlm_3_sim_cse_2/model,12.270966,5.4429336
output/mlm_3_sim_cse_2/model,13.011211,4.4034867
output/mlm_3_sim_cse_2/model,12.042447,3.628547
output/mlm_3_sim_cse_2/model,12.387629,6.4416075
output/mlm_3_sim_cse_2/model,12.094813,6.6309385
output/mlm_3_sim_cse_2/model,13.519192,5.777811
output/mlm_3_sim_cse_2/model,12.222705,6.8440094
output/mlm_3_sim_cse_2/model,14.206208,4.5401335
output/mlm_3_sim_cse_2/model,12.751664,5.7185264
output/mlm_3_sim_cse_2/model,11.4457,4.6680984
output/mlm_3_sim_cse_2/model,13.656582,4.028775
output/mlm_3_sim_cse_2/model,12.274517,3.7461767
output/mlm_3_sim_cse_2/model,12.901107,5.8647237
output/mlm_3_sim_cse_2/model,12.854939,5.8416195
output/mlm_3_sim_cse_2/model,11.588124,6.5240755
output/mlm_3_sim_cse_2/model,12.259908,3.750281
output/mlm_3_sim_cse_2/model,11.222805,3.017633
output/mlm_3_sim_cse_2/model,11.737354,6.8879313
output/mlm_3_sim_cse_2/model,11.867092,4.6508846
output/mlm_3_sim_cse_2/model,12.8406515,3.988474
output/mlm_3_sim_cse_2/model,11.867356,6.941929
output/mlm_3_sim_cse_2/model,11.682251,4.4883037
output/mlm_3_sim_cse_2/model,12.27035,6.3957033
output/mlm_3_sim_cse_2/model,12.562092,7.092924
output/mlm_3_sim_cse_2/model,13.898651,3.1288927
output/mlm_3_sim_cse_2/model,12.010137,6.166092
output/mlm_3_sim_cse_2/model,11.793189,6.397714
output/mlm_3_sim_cse_2/model,12.997094,5.989985
output/mlm_3_sim_cse_2/model,11.595812,5.6935997
output/mlm_3_sim_cse_2/model,10.653963,1.8829584
output/mlm_3_sim_cse_2/model,11.871706,4.9341617
output/mlm_3_sim_cse_2/model,10.591219,8.194394
output/mlm_3_sim_cse_2/model,11.140817,4.967932
output/mlm_3_sim_cse_2/model,11.901003,6.898804
output/mlm_3_sim_cse_2/model,9.468293,3.0602546
output/mlm_3_sim_cse_2/model,8.639871,2.1185567
output/mlm_3_sim_cse_2/model,12.253963,5.2023735
output/mlm_3_sim_cse_2/model,11.032119,5.4501657
output/mlm_3_sim_cse_2/model,9.462226,3.007856
output/mlm_3_sim_cse_2/model,10.6097975,1.8727388
output/mlm_3_sim_cse_2/model,11.118046,1.9800727
output/mlm_3_sim_cse_2/model,10.824367,4.955436
output/mlm_3_sim_cse_2/model,10.589204,8.198414
output/mlm_3_sim_cse_2/model,13.472503,3.3412158
output/mlm_3_sim_cse_2/model,13.847566,5.867226
output/mlm_3_sim_cse_2/model,13.270684,5.7201357
output/mlm_3_sim_cse_2/model,14.037727,3.0478473
output/mlm_3_sim_cse_2/model,11.016002,2.0431292
output/mlm_3_sim_cse_2/model,11.837782,6.9584317
output/mlm_3_sim_cse_2/model,13.488158,3.09464
output/mlm_3_sim_cse_2/model,14.4143,4.82441
output/mlm_3_sim_cse_2/model,12.429378,5.7744365
output/mlm_3_sim_cse_2/model,10.97336,2.1352727
output/mlm_3_sim_cse_2/model,13.845708,4.194605
output/mlm_3_sim_cse_2/model,13.170404,4.1877875
output/mlm_3_sim_cse_2/model,11.6861105,5.1073947
